index,Geography,01-Apr,May-17,18-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,<1-9999,"10,000-14,999","15,000-24,999","25,000-34,999","35,000-49,999","50,000-64,999","65,000-74,999",White,Latino,Black,Asian,migration rate,migration st. dev. ,unemployment rate,unemployment st. dev.,birth rate,birth st. dev,death rate,death st. dev.,01-Apr,May-17,18-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,<1-9999,"10,000-14,999","15,000-24,999","25,000-34,999","35,000-49,999","50,000-64,999","65,000-74,999",White,Latino,Black,Asian,Initial Population,Initial Amenities,Population Density,prop_of_pop_modeled,emp_density,world_side_size,prop_tertiary_job,prop_tertiary_people,pareto_alpha,job_1_amenity_effect,job_1_price_effect,job_2_amenity_effect,job_2_price_effect,vacant_amenity_effect,vacant_price_effect,hood_price_effect,hood_amenities_effect,real_modeled_population
164,"Pueblo, CO Urbanized Area",0.06341048,0.27294182,0.306826811,0.390589186,0.469511346,0.549431505,0.622992678,0.691154546,0.764346475,0.844900618,0.924416701,0.245962771,0.369556433,0.55611302,0.691870161,0.824921799,0.900995846,0.933868007,0.492332449,0.767895803,0.790608923,0.797551912,0.006273021,0.00405701,0.1114,0.009178235,0.011602499,0.000224597,0.010332077,0.000210974,0.079359169,0.277624687,0.320895708,0.47260495,0.599844426,0.698625489,0.758513112,0.810787551,0.86680238,0.923810233,0.967089529,0.330206271,0.467021962,0.667468576,0.781136332,0.883765367,0.937646761,0.960414844,0.435513889,0.698871754,0.721027391,0.726989104,400,57,1547,0.00348341,44,9,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,114830
165,"Racine, WI Urbanized Area",0.062999709,0.276901821,0.304928099,0.379661883,0.453677363,0.530142171,0.605438183,0.680688082,0.762236001,0.848767709,0.929283398,0.183721217,0.28551492,0.462035831,0.605378734,0.752871589,0.857767495,0.899971268,0.647495393,0.740090189,0.894906577,0.909653828,-0.001607872,0.001521739,0.0954,0.0168,0.01188205,0.000111788,0.008044652,0.000253983,0.088921397,0.275123429,0.300109715,0.448198845,0.57269925,0.67690238,0.753023693,0.812034691,0.874167342,0.918654163,0.960358925,0.257716253,0.396110369,0.597645156,0.749920063,0.859800252,0.919216807,0.941091278,0.510136879,0.634986361,0.886565257,0.899110412,400,43,2282,0.003547168,44,7,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,112766
166,"Raleigh, NC Urbanized Area",0.0618413,0.268595699,0.300732049,0.37572868,0.459169484,0.546285555,0.633306323,0.723111769,0.807201853,0.884097033,0.948515269,0.164740785,0.244411118,0.381664256,0.500046503,0.649805178,0.755804875,0.801169725,0.61202378,0.674714954,0.882123135,0.942649928,0.014504816,0.000832117,0.0648,0.010380751,0.012633254,0.000210291,0.006154338,0.000154827,0.070477788,0.221969728,0.275524588,0.424537608,0.585552678,0.7048518,0.784391346,0.850535804,0.900737431,0.944353671,0.975082078,0.209040107,0.302019155,0.455703059,0.592898324,0.746460706,0.83879743,0.875253675,0.552026385,0.627810077,0.86291832,0.931205642,400,47,1644,0.000469473,44,23,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,852020
167,"Reading, PA Urbanized Area",0.06425906,0.279817288,0.313522525,0.393477079,0.471068295,0.545757995,0.617229343,0.695377478,0.778189815,0.861780411,0.937076119,0.212965328,0.319474903,0.489303029,0.62903379,0.772705206,0.871192054,0.908343342,0.650247001,0.77503003,0.840140987,0.85572947,0.000142427,0.001514135,0.0964,0.00781281,0.011180352,0.000201282,0.010020204,0.000138208,0.089620253,0.283146863,0.335369539,0.46922009,0.604611406,0.701124268,0.775946645,0.837746019,0.891362461,0.937324078,0.973605553,0.30230352,0.41689809,0.596979642,0.731358013,0.863173518,0.933067101,0.959315447,0.464456645,0.654317145,0.764166828,0.780264917,400,48,2158,0.001784997,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,224090
168,"Reno, NV--CA Urbanized Area",0.060176799,0.255580428,0.285871904,0.372997795,0.462504491,0.542603102,0.616086373,0.69141296,0.770644877,0.850899123,0.927602121,0.174988297,0.277631317,0.457438802,0.599750947,0.740711308,0.835256243,0.876229499,0.637884661,0.804207102,0.829049707,0.8848517,0.010745918,0.002890608,0.092,0.016516658,0.012257635,8.18E-05,0.008283141,0.000192619,0.064101976,0.225500546,0.280616668,0.436226962,0.561694869,0.657851657,0.733466438,0.800044368,0.859870159,0.911839703,0.960400029,0.242992596,0.364287868,0.557989078,0.698542567,0.824267096,0.889556739,0.917934801,0.634956756,0.794834946,0.828444379,0.879629344,400,86,2103,0.001157136,44,13,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,345681
169,"Richmond, VA Urbanized Area",0.059322546,0.252940638,0.287113657,0.370897131,0.458508117,0.540400128,0.615150673,0.693218238,0.773548813,0.856450248,0.93257516,0.187736833,0.278792654,0.426565401,0.553440311,0.705165556,0.809246682,0.85000981,0.545374218,0.58601488,0.909513295,0.951969846,0.00473053,0.001036928,0.078,0.007823043,0.011487715,0.000124743,0.007829622,0.000206772,0.069181417,0.218151965,0.279843119,0.436871334,0.599767535,0.702144081,0.770876031,0.82816292,0.88116217,0.929303757,0.969879076,0.258914899,0.360412023,0.527397858,0.657396846,0.799909656,0.877668017,0.908098841,0.467283928,0.530940132,0.876924812,0.935026404,400,47,1723,0.000471804,44,22,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,847809
170,"Roanoke, VA Urbanized Area",0.058315179,0.246916854,0.278354086,0.354537225,0.43400753,0.511020461,0.585866333,0.666560752,0.748347845,0.835640597,0.917867732,0.187885175,0.294047207,0.468588557,0.609571401,0.766280305,0.865380802,0.899117276,0.748854068,0.775171653,0.936798365,0.962493223,0.00343229,0.001178637,0.0646,0.005782733,0.010337928,9.70E-05,0.009581979,0.000291297,0.079642448,0.248364385,0.297934053,0.436547621,0.576727109,0.681394618,0.760485435,0.827262428,0.884537134,0.938134301,0.972720964,0.250976771,0.387030065,0.580134656,0.721721011,0.848847213,0.918890546,0.943485433,0.654628373,0.693615289,0.913415495,0.946707205,400,50,1409,0.002285923,44,11,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,174984
171,"Rochester, NY Urbanized Area",0.056638478,0.249739414,0.287058071,0.375356338,0.462165117,0.537235395,0.606110299,0.678166976,0.760151818,0.847584487,0.928495986,0.197808102,0.29268693,0.454282256,0.590204277,0.73510034,0.834892766,0.876734035,0.711162876,0.755530371,0.912217102,0.9482503,-0.002270614,0.00108965,0.0768,0.0064,0.010952513,0.000154313,0.008854593,0.000223282,0.071725667,0.216359807,0.297452283,0.477857521,0.637485581,0.737465867,0.7971761,0.845860472,0.89633662,0.937498658,0.97068554,0.293256059,0.396030387,0.577562022,0.714785873,0.837431034,0.910362431,0.934166955,0.581124693,0.653508461,0.871081584,0.922834405,400,43,1869,0.000659503,44,18,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,606517
172,"Rockford, IL Urbanized Area",0.063474702,0.280652923,0.309612573,0.384652062,0.458953113,0.533523132,0.60369594,0.681703852,0.763357497,0.849546912,0.929073268,0.206192468,0.315036635,0.492700817,0.63007526,0.771600628,0.86273597,0.901790279,0.686248595,0.780870932,0.906359688,0.931796494,-0.007520308,0.001230787,0.1178,0.012544321,0.012040441,0.000147058,0.008869994,0.000211757,0.097058598,0.295778614,0.326923175,0.458648849,0.589934209,0.694150475,0.763996621,0.822450913,0.873394261,0.926897576,0.97105701,0.268068921,0.391100909,0.607074542,0.741267179,0.858818163,0.932337188,0.951811306,0.573389338,0.680235757,0.880872989,0.908371566,400,29,1604,0.001630105,44,12,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,245383
173,"Round Lake Beach--McHenry--Grayslake, IL--WI Urbanized Area",0.059662252,0.282352304,0.312340391,0.380662154,0.442754939,0.515144333,0.592470134,0.680747069,0.772959003,0.864480312,0.940261622,0.163015938,0.245376866,0.395697984,0.517031538,0.659791689,0.772801843,0.825547559,0.760914491,0.88697866,0.910101878,0.951317888,-0.003565634,0.000640744,0.0838,0.016178999,0.010913995,0.000101152,0.006653763,0.000211213,0.086749641,0.267868917,0.295969765,0.419378301,0.551922672,0.662905386,0.749226785,0.81365345,0.878168483,0.922114293,0.965842584,0.178086232,0.28728404,0.466245529,0.611947256,0.758400563,0.865115306,0.905795723,0.703616262,0.84502924,0.888249069,0.938110228,400,36,1670,0.001569606,44,12,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,254841
174,"Saginaw, MI Urbanized Area",0.059001948,0.259038236,0.304925572,0.407460143,0.486234588,0.552277012,0.619717671,0.686190018,0.756279237,0.838307683,0.926678473,0.271801086,0.393887626,0.573596124,0.709420791,0.834043424,0.905709313,0.936671258,0.57351567,0.640388998,0.92069731,0.935733838,-0.00591325,0.002359908,0.129,0.020069878,0.01094184,0.000119244,0.010717486,0.000286871,0.068153656,0.246444042,0.321587816,0.514356221,0.641226872,0.713521643,0.775532467,0.828509092,0.876073672,0.924570267,0.966415658,0.36949899,0.51364884,0.710569179,0.823515217,0.914185745,0.956957138,0.971148916,0.497856436,0.569078717,0.896779158,0.923541227,400,36,1424,0.003944229,44,8,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,101414
175,"Salem, OR Urbanized Area",0.068883068,0.282102801,0.31490821,0.400845733,0.487691464,0.570281535,0.644082618,0.717517333,0.790330185,0.862864404,0.933294897,0.219397728,0.326732626,0.51000006,0.652916859,0.787631773,0.875120148,0.912280028,0.670227453,0.804214392,0.817855943,0.843035673,0.009693282,0.005095659,0.1054,0.023122284,0.012960117,0.000126947,0.008279442,0.000123059,0.083233719,0.253784595,0.302598801,0.479181305,0.616220606,0.717476207,0.78636542,0.841120003,0.899743587,0.938502039,0.971817427,0.302392846,0.440709328,0.638963795,0.766140186,0.871882637,0.927393635,0.950021156,0.612937925,0.753558036,0.775332662,0.793648889,400,71,2732,0.001928259,44,9,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,207441
176,"Salinas, CA Urbanized Area",0.079849559,0.319019541,0.354909608,0.439902837,0.525594471,0.611398181,0.691757389,0.761520166,0.828609652,0.89455243,0.950231465,0.172804137,0.324027386,0.553035352,0.685666479,0.800860514,0.871592927,0.903481835,0.195082325,0.690815272,0.704388984,0.766119052,-0.003491378,0.001435359,0.0854,0.017624982,0.015215606,0.000505463,0.005820311,0.000163997,0.097400407,0.322940413,0.365098188,0.482064545,0.601647874,0.706541406,0.794332621,0.857283052,0.907209961,0.938511393,0.970385288,0.213121867,0.372846767,0.600478853,0.707835197,0.811126109,0.872332562,0.908150148,0.195020625,0.666205068,0.697269692,0.750432135,400,100,3463,0.002359478,44,7,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,169529
177,"Santa Barbara, CA Urbanized Area",0.044998264,0.189868175,0.273924613,0.450695963,0.52822452,0.601407413,0.665325268,0.728056982,0.792336193,0.863186695,0.936014098,0.218825223,0.316321869,0.46473772,0.573281848,0.689169148,0.775726954,0.81337871,0.564950151,0.74745145,0.762773045,0.829001072,3.10E-05,0.001404836,0.0726,0.007116179,0.012571209,0.000310686,0.006859978,0.00020836,0.027104235,0.098359927,0.309015754,0.655253365,0.753197112,0.824097233,0.866062734,0.897361095,0.926881599,0.958786047,0.982665896,0.388677401,0.490302245,0.632770543,0.739360324,0.827184988,0.881642925,0.91000562,0.567406507,0.704887717,0.723165232,0.83004679,400,100,3052,0.002346468,44,7,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,170469
178,"Santa Clarita, CA Urbanized Area",0.056060255,0.283464686,0.315848604,0.390003156,0.461483243,0.53166565,0.606996697,0.693963098,0.787970798,0.874989375,0.946921378,0.175304118,0.259304104,0.381177993,0.481996034,0.5956953,0.690159545,0.742292159,0.498563388,0.703281196,0.743186837,0.856716095,-0.001651297,0.001727127,0.086,0.011153475,0.012772808,0.000342547,0.006407612,0.000174135,0.056821706,0.24465819,0.288287418,0.403979604,0.549803511,0.646512763,0.735301444,0.819601125,0.889289945,0.940931252,0.977707508,0.22299055,0.320711506,0.455467853,0.562979433,0.684009635,0.781486011,0.823501946,0.403462795,0.649616866,0.718746353,0.813090746,400,100,3097,0.001683112,44,9,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,237655
179,"Santa Cruz, CA Urbanized Area",0.041308932,0.190923218,0.259626217,0.394624969,0.463426478,0.534157949,0.600412076,0.671368316,0.745271526,0.829805478,0.921378028,0.209030616,0.301075165,0.439738053,0.543522339,0.655145433,0.746389874,0.7912152,0.707177133,0.837979717,0.849764144,0.902262879,0.002732344,0.002513052,0.077,0.007483315,0.011046091,0.000588137,0.006739394,0.00016238,0.035252393,0.10844918,0.285195419,0.565533842,0.669695761,0.761779284,0.817855515,0.86420351,0.899712284,0.938190804,0.971491853,0.366158281,0.463665954,0.630112527,0.714219288,0.798456245,0.857788524,0.890672371,0.6503976,0.770398688,0.792873809,0.885529261,400,100,2470,0.002774926,44,8,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,144148
180,"Santa Maria, CA Urbanized Area",0.080728006,0.322603057,0.356258503,0.449891519,0.535332586,0.61494762,0.688192087,0.75726803,0.827042141,0.89667457,0.953434423,0.186409007,0.320605866,0.545635556,0.67474033,0.793210866,0.86791208,0.902288965,0.308326835,0.745047365,0.760193934,0.808996355,0.003165639,0.00200863,0.0844,0.018532134,0.011687278,0.000213115,0.007433835,0.000206235,0.113645643,0.318618163,0.350494635,0.495953939,0.642271657,0.727055745,0.800376865,0.855409579,0.899607433,0.943773881,0.979324784,0.229248028,0.369544585,0.607848019,0.744083646,0.838029593,0.910643992,0.93393599,0.260534166,0.674216234,0.690790383,0.728906975,400,100,4022,0.003414018,44,5,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,117164
181,"Santa Rosa, CA Urbanized Area",0.055986947,0.247311319,0.280968872,0.36864731,0.451934422,0.533540311,0.607204538,0.682664977,0.761845604,0.845388245,0.926743866,0.172164541,0.276351254,0.432535189,0.557840651,0.694972081,0.800791765,0.8432109,0.609773978,0.750076566,0.769285376,0.814474308,0.003429454,0.002862171,0.0854,0.018553706,0.010203583,0.000211986,0.008406017,0.000227614,0.062777993,0.205346926,0.260222824,0.412573665,0.564640599,0.670241321,0.740461135,0.801247473,0.855301759,0.912956511,0.95952596,0.224737738,0.354172501,0.540416388,0.660195377,0.789710919,0.862928936,0.89449734,0.581857704,0.734585367,0.76028437,0.80657993,400,100,2716,0.001503104,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,266116
182,"Sarasota--Bradenton, FL Urbanized Area",0.052479018,0.230489416,0.255878456,0.323305172,0.389988162,0.455777986,0.520924293,0.595979092,0.683341299,0.781436326,0.887359854,0.167891461,0.282375028,0.472866722,0.617420413,0.758073096,0.845644993,0.881644742,0.785957911,0.887074434,0.950987581,0.96739722,0.025797239,0.004153758,0.088,0.017776389,0.007971881,0.000238592,0.012545685,0.00023982,0.062852269,0.228841427,0.257368604,0.356660419,0.470383048,0.553196934,0.626125408,0.697141446,0.770206844,0.846378829,0.928240985,0.200775026,0.315616927,0.506748328,0.662121941,0.795180397,0.868793159,0.898003988,0.740078887,0.854724057,0.944313405,0.963321456,400,86,1405,0.000871382,44,18,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,459041
183,"Savannah, GA Urbanized Area",0.06368083,0.248694679,0.288755125,0.393916638,0.499017536,0.58788463,0.660861403,0.731477568,0.799211167,0.870899034,0.937777291,0.212380992,0.319272864,0.497189713,0.627288639,0.768719042,0.852563265,0.888551307,0.484964658,0.527279744,0.93178906,0.957751811,0.007502362,0.003562806,0.0962,0.003762978,0.014047306,0.000230116,0.008027833,0.000184441,0.062337714,0.197788542,0.283078572,0.454337555,0.610699964,0.718545281,0.794989479,0.843482749,0.887747648,0.932818517,0.972783579,0.29485616,0.407935713,0.58538949,0.702780984,0.830593001,0.89707964,0.919602997,0.489451223,0.548637723,0.915955095,0.942506259,400,52,1436,0.001683743,44,13,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,237566
184,"Scranton, PA Urbanized Area",0.052964107,0.233486958,0.27110962,0.359554849,0.439427344,0.514718722,0.583029537,0.658969627,0.742712024,0.832747453,0.920389359,0.220255481,0.33831722,0.520221127,0.659836784,0.80244754,0.888919114,0.921234216,0.874516661,0.913646545,0.954300167,0.972103606,-0.000904041,0.001701556,0.0752,0.006675328,0.009778383,0.000141479,0.012029675,0.000144871,0.081019876,0.237305463,0.322440388,0.475275199,0.614841782,0.722484385,0.791318714,0.845879775,0.89193899,0.937260603,0.97263967,0.336600746,0.461763831,0.640430085,0.769089473,0.885703495,0.941484126,0.956539404,0.740294527,0.824457192,0.929581682,0.958295909,400,57,1780,0.001315846,44,13,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,303987
185,"Sebastian--Vero Beach South--Florida Ridge, FL Urbanized Area",0.04970873,0.228443342,0.252189176,0.317579745,0.381060471,0.441492495,0.502302182,0.576191156,0.665016427,0.771828654,0.880695527,0.185622965,0.306626394,0.516212217,0.654089535,0.786174046,0.864052485,0.893553335,0.798968082,0.871982239,0.962075777,0.974102103,0.018665393,0.006118424,0.1142,0.02100857,0.009380836,0.000154711,0.011689638,0.000252355,0.066668165,0.223429965,0.246327125,0.348841653,0.457729618,0.539325337,0.609590504,0.668952261,0.757056304,0.832694491,0.911704866,0.241812494,0.36725242,0.597125819,0.716455665,0.844070779,0.906784632,0.926886792,0.74535165,0.839837197,0.945288083,0.961118076,400,81,1057,0.003913626,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,102207
186,"Shreveport, LA Urbanized Area",0.070388357,0.277917345,0.307832007,0.394231577,0.487678538,0.572545896,0.643446805,0.71420227,0.783147861,0.860005724,0.936035261,0.208708462,0.326621446,0.504825296,0.635399087,0.774228085,0.861690581,0.896366587,0.483482611,0.504859005,0.950757553,0.964665694,-0.008085817,0.000996044,0.071,0.00525357,0.014436152,0.000332919,0.009796626,0.000229555,0.087886321,0.282221494,0.315235207,0.473615436,0.607609864,0.707980477,0.766208636,0.825852775,0.881167022,0.931258992,0.972240434,0.242066234,0.357537742,0.555662609,0.70230438,0.825071763,0.901977461,0.926469807,0.487149583,0.50526763,0.936372229,0.952881806,400,57,1388,0.001555543,44,14,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,257145
187,"Simi Valley, CA Urbanized Area",0.052608723,0.255849215,0.284562962,0.359172726,0.427013219,0.500245409,0.575955407,0.658881702,0.753164314,0.847063761,0.930938848,0.155140018,0.244490058,0.375422649,0.480688418,0.604098481,0.709244702,0.761322702,0.615544126,0.787604676,0.80094881,0.89214566,-0.000912461,0.000981097,0.0714,0.011791522,0.012314895,0.000375506,0.006794702,0.000230969,0.066745113,0.244835589,0.269039681,0.386268549,0.518582075,0.638360463,0.733558868,0.814555142,0.88095705,0.931653265,0.971530365,0.160111286,0.254555494,0.411374931,0.534341418,0.662341248,0.78103895,0.827825681,0.582181424,0.764216218,0.783232271,0.866154481,400,100,3488,0.003649202,44,6,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,109613
188,"Sioux Falls, SD Urbanized Area",0.074249871,0.26809429,0.295618273,0.379221955,0.47972877,0.573058019,0.648293675,0.720775261,0.790827195,0.865664638,0.938321661,0.160317608,0.244121875,0.403634533,0.586508967,0.769747782,0.868357504,0.900875176,0.833019527,0.858276027,0.905332255,0.926570564,0.009837526,0.003251539,0.0416,0.004223742,0.015659598,0.000309334,0.006413288,0.000178325,0.074655766,0.219972748,0.267735227,0.46310241,0.620338497,0.7267642,0.779683018,0.837170109,0.886080034,0.92876506,0.970101836,0.200601085,0.30160644,0.503980638,0.697471542,0.863319621,0.929855669,0.94240044,0.75988151,0.788738027,0.862963741,0.885800858,400,29,2238,0.002784701,44,8,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,143642
189,"South Bend, IN--MI Urbanized Area",0.062829296,0.270692085,0.312672589,0.40597841,0.484815526,0.558820141,0.628019361,0.699677607,0.774110837,0.851845922,0.929167641,0.233523328,0.341503496,0.52748887,0.668110979,0.803157618,0.889281941,0.917881794,0.74220633,0.790704311,0.921219101,0.941495098,-0.001572522,0.000862699,0.0914,0.017315889,0.01307889,0.000114948,0.009068377,0.000132675,0.084175277,0.253702407,0.340516646,0.54016796,0.67305448,0.763207911,0.821203157,0.868999814,0.911256556,0.947411292,0.972652919,0.373052398,0.487880849,0.679479483,0.80009738,0.894862868,0.942338989,0.961508191,0.666533537,0.712957878,0.893526734,0.925473252,400,36,1466,0.001694126,44,13,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,236110
190,"South Lyon--Howell, MI Urbanized Area",0.050787355,0.262670822,0.288944264,0.350414058,0.414599269,0.484047648,0.554448061,0.639206073,0.73561783,0.835968772,0.924274749,0.166420765,0.25207681,0.395238191,0.510874185,0.648022663,0.753729135,0.804760919,0.93772228,0.957125422,0.96496017,0.977562041,0.002827338,0.001595251,0.065,0.015633298,0.010565985,6.58E-05,0.007794718,0.000237902,0.074827031,0.259122358,0.280305184,0.410150697,0.562537516,0.668641203,0.742014975,0.807506397,0.868085174,0.921713582,0.969544751,0.206092281,0.290007411,0.459085768,0.593275869,0.746518975,0.847770974,0.889777292,0.899040176,0.938659669,0.954618709,0.966042472,400,43,1010,0.003854381,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,103778
191,"Spartanburg, SC Urbanized Area",0.062858491,0.267857279,0.304229842,0.393635471,0.476228975,0.547955215,0.620892896,0.695455183,0.77629146,0.857051225,0.933262347,0.219320161,0.342017991,0.529054348,0.668018616,0.804167775,0.893319537,0.921038592,0.634323031,0.678831704,0.933607515,0.958425104,0.008931403,0.003617262,0.0836,0.016329115,0.01207961,0.000149404,0.009795164,0.000170181,0.081741813,0.271008067,0.326299482,0.489970084,0.624565949,0.701446391,0.780276724,0.839080613,0.886205193,0.931106095,0.968100593,0.291678764,0.431692812,0.645403887,0.781343948,0.893626785,0.945099508,0.962641068,0.529796266,0.591774252,0.917692433,0.941158792,400,50,825,0.002550402,44,14,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,156838
192,"Spokane, WA Urbanized Area",0.063364728,0.256632084,0.287081693,0.378014841,0.471714405,0.555204038,0.627990162,0.700637132,0.772883293,0.852866143,0.929442114,0.210548916,0.314693255,0.485550384,0.625699383,0.768691544,0.864537019,0.900484377,0.847987544,0.881764128,0.901687505,0.92725729,0.009370038,0.004234849,0.0816,0.013350655,0.012284414,0.000207314,0.008952454,0.000167544,0.072314324,0.213802212,0.27407055,0.478338204,0.62726287,0.725202613,0.794559363,0.846144073,0.892280464,0.93394947,0.969035582,0.296775426,0.419740964,0.620050432,0.755161611,0.857155956,0.922575839,0.942580423,0.814274831,0.86003779,0.887791502,0.910685358,400,57,2048,0.001189343,44,13,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,336320
193,"Spring Hill, FL Urbanized Area",0.051956579,0.257453277,0.283884806,0.352189727,0.416857537,0.483953818,0.552628045,0.630594621,0.718476517,0.810540157,0.90439997,0.212736521,0.349373687,0.561135558,0.705781646,0.848679203,0.920735769,0.944861094,0.794395163,0.894854089,0.946053481,0.95798046,0.022824458,0.007164336,0.1414,0.033308257,0.009539523,8.29E-05,0.01253284,0.000119299,0.079264268,0.273064647,0.299821477,0.415147417,0.530819583,0.626388964,0.69013795,0.748628618,0.820600487,0.888623208,0.947492562,0.25121285,0.400858847,0.627012923,0.777243263,0.867136858,0.938698411,0.959109625,0.74029609,0.864302749,0.939261126,0.950600729,400,71,933,0.003730369,44,11,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,107228
194,"Springfield, IL Urbanized Area",0.062230994,0.262705918,0.290971428,0.367458993,0.446055859,0.526434796,0.596871573,0.673454949,0.750902091,0.836155561,0.921821752,0.183694439,0.277919773,0.431977528,0.559082742,0.70581809,0.805502319,0.85370403,0.78073086,0.795280843,0.9460575,0.966866213,-0.003984568,0.001743595,0.0828,0.005230679,0.011499164,0.000323552,0.010336843,0.000280138,0.082014644,0.259090664,0.311755947,0.466002114,0.608760059,0.700820146,0.774857072,0.836163597,0.883296942,0.93195022,0.967309873,0.291419234,0.391784509,0.561829795,0.68617294,0.829260478,0.90785876,0.932167728,0.669666927,0.68691599,0.920965538,0.952709367,400,29,1469,0.002948005,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,135685
195,"Springfield, MA--CT Urbanized Area",0.052109395,0.234546456,0.289694657,0.403459487,0.480234694,0.552232524,0.616860085,0.689342093,0.768083564,0.852294202,0.930670075,0.239808573,0.348274454,0.498478054,0.615745084,0.745868305,0.843584669,0.887097665,0.68378694,0.795649416,0.87794695,0.910185988,-0.001196829,0.000914876,0.093,0.009797959,0.010082723,0.000218419,0.008639949,0.000146227,0.059511761,0.205596397,0.333252516,0.533339265,0.657612189,0.745744314,0.806855363,0.857534338,0.905550798,0.943731302,0.976771395,0.404199412,0.521386283,0.659191434,0.756618996,0.858949849,0.920458714,0.94713751,0.562289182,0.715919113,0.820066709,0.876594064,400,50,1515,0.000757712,44,19,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,527905
196,"Springfield, MO Urbanized Area",0.061758922,0.24096983,0.280645835,0.409952551,0.502755524,0.588527828,0.658260341,0.729005654,0.797916477,0.870390202,0.936170858,0.234510772,0.350950553,0.541964605,0.686100014,0.824927912,0.897860285,0.925217819,0.882542032,0.908535265,0.939309439,0.957408308,0.004751494,0.001758248,0.0702,0.011196428,0.012392461,0.000155808,0.00871882,0.000272246,0.065638372,0.202520267,0.295928063,0.551266627,0.674699578,0.753397269,0.81362872,0.860999084,0.90460306,0.942967586,0.973877944,0.355711977,0.489882845,0.696660987,0.816380658,0.91809671,0.955192946,0.967439798,0.863677415,0.887081896,0.930593276,0.949758467,400,57,1669,0.001683792,44,12,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,237559
